City,Temperature (°C),Temperature (°F),Relative Humidity (%),Wind Speed (m/s),Wind Speed (mph),Time
New York,0.1,32.18,38,2.28,5.1002232,2024-12-02T00:00
New York,-0.7,30.74,45,2.56,5.7265664,2024-12-02T01:00
New York,-1.0,30.2,47,2.04,4.563357600000001,2024-12-02T02:00
New York,-1.0,30.2,46,2.31,5.1673314,2024-12-02T03:00
New York,-0.8,30.56,52,2.2,4.921268,2024-12-02T04:00
New York,-0.9,30.38,50,2.43,5.4357642,2024-12-02T05:00
New York,-0.8,30.56,51,1.75,3.914645,2024-12-02T06:00
New York,-1.1,30.02,55,2.38,5.3239172,2024-12-02T07:00
New York,-1.4,29.48,56,2.8,6.263432,2024-12-02T08:00
New York,-1.4,29.48,56,2.73,6.106846200000001,2024-12-02T09:00
New York,-1.7,28.94,61,2.47,5.525241800000001,2024-12-02T10:00
New York,-1.5,29.3,59,2.97,6.643711800000001,2024-12-02T11:00
New York,-1.4,29.48,62,3.07,6.8674058,2024-12-02T12:00
New York,-1.4,29.48,66,3.31,7.404271400000001,2024-12-02T13:00
New York,-0.2,31.64,61,3.36,7.5161184,2024-12-02T14:00
New York,1.2,34.16,58,4.62,10.3346628,2024-12-02T15:00
New York,2.3,36.14,53,4.06,9.0819764,2024-12-02T16:00
New York,3.5,38.3,47,3.22,7.202946800000001,2024-12-02T17:00
New York,4.0,39.2,46,3.64,8.1424616,2024-12-02T18:00
New York,4.2,39.56,44,4.34,9.708319600000001,2024-12-02T19:00
New York,4.0,39.2,42,5.09,11.3860246,2024-12-02T20:00
New York,3.2,37.76,40,4.56,10.2004464,2024-12-02T21:00
New York,2.5,36.5,46,3.61,8.075353400000001,2024-12-02T22:00
New York,2.0,35.6,45,2.7,6.039738000000001,2024-12-02T23:00
New York,0.5,32.9,49,2.82,6.3081708,2024-12-03T00:00
New York,-0.4,31.28,52,2.12,4.7423128000000005,2024-12-03T01:00
New York,-1.1,30.02,58,2.19,4.8988986,2024-12-03T02:00
New York,-1.0,30.2,54,2.12,4.7423128000000005,2024-12-03T03:00
New York,-1.1,30.02,57,2.28,5.1002232,2024-12-03T04:00
New York,-1.0,30.2,63,2.3,5.144962,2024-12-03T05:00
New York,-1.0,30.2,66,1.71,3.8251674,2024-12-03T06:00
New York,-1.2,29.84,68,0.89,1.9908766000000002,2024-12-03T07:00
New York,-0.8,30.56,68,0.1,0.22369400000000003,2024-12-03T08:00
New York,-0.6,30.92,70,1.66,3.7133204,2024-12-03T09:00
New York,0.1,32.18,73,1.94,4.3396636,2024-12-03T10:00
New York,-0.1,31.82,73,2.33,5.2120702,2024-12-03T11:00
New York,-0.1,31.82,73,1.68,3.7580592,2024-12-03T12:00
New York,0.3,32.54,72,1.8,4.026492,2024-12-03T13:00
New York,1.7,35.06,70,2.94,6.5766036,2024-12-03T14:00
New York,2.9,37.22,69,2.66,5.9502604,2024-12-03T15:00
New York,4.1,39.38,60,2.84,6.3529096,2024-12-03T16:00
New York,4.7,40.46,53,4.01,8.9701294,2024-12-03T17:00
New York,5.4,41.72,46,4.54,10.155707600000001,2024-12-03T18:00
New York,5.4,41.72,44,4.37,9.775427800000001,2024-12-03T19:00
New York,5.2,41.36,42,4.7,10.513618000000001,2024-12-03T20:00
New York,4.7,40.46,35,3.9,8.724066,2024-12-03T21:00
New York,3.1,37.58,39,3.59,8.0306146,2024-12-03T22:00
New York,3.2,37.76,60,4.9,10.961006000000001,2024-12-03T23:00
New York,2.6,36.68,48,5.12,11.4531328,2024-12-04T00:00
New York,1.6,34.88,40,5.52,12.347908799999999,2024-12-04T01:00
New York,0.2,32.36,34,4.22,9.4398868,2024-12-04T02:00
New York,-1.0,30.2,41,2.47,5.525241800000001,2024-12-04T03:00
New York,-1.8,28.76,44,2.21,4.9436374,2024-12-04T04:00
New York,-3.1,26.42,47,1.5,3.35541,2024-12-04T05:00
New York,-3.5,25.7,53,2.32,5.1897008,2024-12-04T06:00
New York,-3.8,25.16,59,1.73,3.8699062000000004,2024-12-04T07:00
New York,-3.9,24.98,61,1.87,4.1830778,2024-12-04T08:00
New York,-3.8,25.16,70,2.1,4.697574,2024-12-04T09:00
New York,-3.8,25.16,80,1.73,3.8699062000000004,2024-12-04T10:00
New York,-3.4,25.880000000000003,79,1.9,4.250186,2024-12-04T11:00
New York,-3.3,26.060000000000002,77,2.51,5.6147194,2024-12-04T12:00
New York,-1.8,28.76,72,1.84,4.115969600000001,2024-12-04T13:00
New York,1.0,33.8,69,1.7,3.802798,2024-12-04T14:00
New York,3.0,37.4,56,2.51,5.6147194,2024-12-04T15:00
New York,3.3,37.94,54,3.83,8.5674802,2024-12-04T16:00
New York,3.4,38.12,52,4.54,10.155707600000001,2024-12-04T17:00
New York,3.4,38.12,48,5.57,12.459755800000002,2024-12-04T18:00
New York,3.8,38.839999999999996,44,5.21,11.6544574,2024-12-04T19:00
New York,4.0,39.2,42,4.6,10.289924,2024-12-04T20:00
New York,3.8,38.839999999999996,43,4.73,10.5807262,2024-12-04T21:00
New York,4.2,39.56,40,5.11,11.430763400000002,2024-12-04T22:00
New York,4.5,40.1,40,6.41,14.3387854,2024-12-04T23:00
New York,4.6,40.28,42,5.72,12.795296800000001,2024-12-05T00:00
New York,4.9,40.82,45,6.14,13.7348116,2024-12-05T01:00
New York,4.2,39.56,52,7.91,17.6941954,2024-12-05T02:00
New York,4.3,39.74,51,6.61,14.786173400000001,2024-12-05T03:00
New York,5.1,41.18,49,6.67,14.9203898,2024-12-05T04:00
New York,2.4,36.32,88,6.88,15.390147200000001,2024-12-05T05:00
New York,1.5,34.7,92,4.3,9.618842,2024-12-05T06:00
New York,1.5,34.7,91,3.98,8.903021200000001,2024-12-05T07:00
New York,2.0,35.6,91,3.64,8.1424616,2024-12-05T08:00
New York,2.3,36.14,91,2.6,5.816044000000001,2024-12-05T09:00
New York,2.8,37.04,85,2.53,5.6594581999999996,2024-12-05T10:00
New York,3.4,38.12,76,3.26,7.2924244,2024-12-05T11:00
New York,1.9,35.42,91,3.98,8.903021200000001,2024-12-05T12:00
New York,2.4,36.32,88,3.58,8.008245200000001,2024-12-05T13:00
New York,3.4,38.12,83,4.5,10.066230000000001,2024-12-05T14:00
New York,4.4,39.92,80,6.98,15.613841200000001,2024-12-05T15:00
New York,3.1,37.58,79,8.77,19.617963800000002,2024-12-05T16:00
New York,3.7,38.660000000000004,63,8.02,17.9402588,2024-12-05T17:00
New York,3.6,38.48,49,10.74,24.024735600000003,2024-12-05T18:00
New York,2.8,37.04,48,9.82,21.966750800000003,2024-12-05T19:00
New York,2.1,35.78,48,8.85,19.796919,2024-12-05T20:00
New York,1.3,34.34,55,7.3,16.329662,2024-12-05T21:00
New York,0.6,33.08,56,5.15,11.520241000000002,2024-12-05T22:00
New York,0.3,32.54,55,7.1,15.882274,2024-12-05T23:00
New York,-0.4,31.28,48,7.9,17.671826000000003,2024-12-06T00:00
New York,-1.0,30.2,53,6.45,14.428263000000001,2024-12-06T01:00
New York,-1.3,29.66,56,7.5,16.777050000000003,2024-12-06T02:00
New York,-1.6,29.12,59,7.05,15.770427000000002,2024-12-06T03:00
New York,-1.7,28.94,60,6.92,15.479624800000002,2024-12-06T04:00
New York,-2.0,28.4,60,6.41,14.3387854,2024-12-06T05:00
New York,-2.5,27.5,59,5.73,12.817666200000001,2024-12-06T06:00
New York,-2.9,26.78,58,6.12,13.690072800000001,2024-12-06T07:00
New York,-3.2,26.240000000000002,58,6.74,15.0769756,2024-12-06T08:00
New York,-3.6,25.52,57,6.54,14.6295876,2024-12-06T09:00
New York,-3.9,24.98,55,5.97,13.3545318,2024-12-06T10:00
New York,-4.3,24.26,57,4.57,10.222815800000001,2024-12-06T11:00
New York,-4.6,23.72,59,4.0,8.94776,2024-12-06T12:00
New York,-3.8,25.16,58,4.65,10.401771000000002,2024-12-06T13:00
New York,-3.0,26.6,52,6.5,14.54011,2024-12-06T14:00
New York,-2.0,28.4,47,7.49,16.7546806,2024-12-06T15:00
New York,-1.5,29.3,44,7.58,16.9560052,2024-12-06T16:00
New York,-1.0,30.2,44,7.29,16.3072926,2024-12-06T17:00
New York,-0.9,30.38,42,7.25,16.217815,2024-12-06T18:00
New York,-0.8,30.56,39,7.25,16.217815,2024-12-06T19:00
New York,-1.3,29.66,42,7.08,15.837535200000001,2024-12-06T20:00
New York,-2.0,28.4,46,6.17,13.8019198,2024-12-06T21:00
New York,-3.2,26.240000000000002,49,3.72,8.321416800000002,2024-12-06T22:00
New York,-3.6,25.52,51,3.35,7.493749000000001,2024-12-06T23:00
New York,-3.5,25.7,52,3.52,7.8740288000000005,2024-12-07T00:00
New York,-3.3,26.060000000000002,53,3.45,7.717443000000001,2024-12-07T01:00
New York,-3.4,25.880000000000003,54,3.2,7.158208000000001,2024-12-07T02:00
New York,-3.0,26.6,55,3.22,7.202946800000001,2024-12-07T03:00
New York,-2.8,26.96,56,4.22,9.4398868,2024-12-07T04:00
New York,-2.5,27.5,60,4.97,11.1175918,2024-12-07T05:00
New York,-2.4,27.68,63,4.62,10.3346628,2024-12-07T06:00
New York,-2.9,26.78,66,4.02,8.9924988,2024-12-07T07:00
New York,-3.2,26.240000000000002,67,4.14,9.2609316,2024-12-07T08:00
New York,-3.3,26.060000000000002,67,4.24,9.484625600000001,2024-12-07T09:00
New York,-3.5,25.7,69,3.79,8.4780026,2024-12-07T10:00
New York,-3.6,25.52,69,3.04,6.8002976,2024-12-07T11:00
New York,-3.8,25.16,69,2.69,6.0173686,2024-12-07T12:00
New York,-3.0,26.6,67,2.95,6.598973000000001,2024-12-07T13:00
New York,-1.6,29.12,61,4.06,9.0819764,2024-12-07T14:00
New York,-0.1,31.82,55,4.1,9.171454,2024-12-07T15:00
New York,1.3,34.34,49,4.0,8.94776,2024-12-07T16:00
New York,2.3,36.14,45,4.44,9.932013600000001,2024-12-07T17:00
New York,3.1,37.58,42,4.1,9.171454,2024-12-07T18:00
New York,2.0,35.6,46,5.62,12.5716028,2024-12-07T19:00
New York,2.1,35.78,45,5.16,11.542610400000001,2024-12-07T20:00
New York,2.0,35.6,44,4.81,10.7596814,2024-12-07T21:00
New York,1.9,35.42,42,4.81,10.7596814,2024-12-07T22:00
New York,1.8,35.24,41,4.79,10.7149426,2024-12-07T23:00
New York,1.8,35.24,41,4.25,9.506995,2024-12-08T00:00
New York,1.8,35.24,42,4.39,9.8201666,2024-12-08T01:00
New York,1.9,35.42,42,4.68,10.4688792,2024-12-08T02:00
New York,2.0,35.6,43,4.88,10.9162672,2024-12-08T03:00
New York,2.2,35.96,44,5.09,11.3860246,2024-12-08T04:00
New York,2.3,36.14,46,4.96,11.0952224,2024-12-08T05:00
New York,2.4,36.32,48,4.7,10.513618000000001,2024-12-08T06:00
New York,2.5,36.5,49,4.2,9.395148,2024-12-08T07:00
New York,2.6,36.68,51,3.68,8.231939200000001,2024-12-08T08:00
New York,3.0,37.4,52,3.89,8.7016966,2024-12-08T09:00
New York,3.1,37.58,52,4.67,10.446509800000001,2024-12-08T10:00
New York,3.2,37.76,53,5.19,11.6097186,2024-12-08T11:00
New York,3.2,37.76,54,5.04,11.274177600000002,2024-12-08T12:00
New York,3.3,37.94,54,4.83,10.804420200000001,2024-12-08T13:00
New York,3.7,38.660000000000004,54,4.99,11.1623306,2024-12-08T14:00
New York,4.6,40.28,54,5.33,11.922890200000001,2024-12-08T15:00
New York,5.7,42.260000000000005,53,5.19,11.6097186,2024-12-08T16:00
New York,7.5,45.5,53,4.96,11.0952224,2024-12-08T17:00
New York,8.5,47.3,52,4.9,10.961006000000001,2024-12-08T18:00
New York,9.0,48.2,53,4.75,10.625465,2024-12-08T19:00
New York,9.0,48.2,55,4.75,10.625465,2024-12-08T20:00
New York,8.6,47.48,59,3.9,8.724066,2024-12-08T21:00
New York,7.7,45.86,65,2.3,5.144962,2024-12-08T22:00
New York,7.3,45.14,68,2.28,5.1002232,2024-12-08T23:00
New York,6.9,44.42,72,2.32,5.1897008,2024-12-09T00:00
New York,6.4,43.519999999999996,75,1.81,4.048861400000001,2024-12-09T01:00
New York,6.2,43.16,76,2.6,5.816044000000001,2024-12-09T02:00
New York,5.9,42.620000000000005,78,2.42,5.4133948,2024-12-09T03:00
New York,5.7,42.260000000000005,80,2.47,5.525241800000001,2024-12-09T04:00
New York,5.6,42.08,81,2.26,5.0554844,2024-12-09T05:00
New York,6.0,42.8,81,3.45,7.717443000000001,2024-12-09T06:00
New York,6.1,42.980000000000004,81,2.39,5.346286600000001,2024-12-09T07:00
New York,6.1,42.980000000000004,82,2.3,5.144962,2024-12-09T08:00
New York,6.3,43.34,83,1.97,4.4067718000000005,2024-12-09T09:00
New York,6.4,43.519999999999996,83,1.63,3.6462122,2024-12-09T10:00
New York,6.5,43.7,84,1.56,3.4896264000000006,2024-12-09T11:00
New York,6.6,43.879999999999995,87,2.25,5.0331150000000004,2024-12-09T12:00
New York,6.5,43.7,92,2.3,5.144962,2024-12-09T13:00
New York,6.4,43.519999999999996,96,2.45,5.480503000000001,2024-12-09T14:00
New York,6.6,43.879999999999995,97,2.45,5.480503000000001,2024-12-09T15:00
New York,6.8,44.239999999999995,98,2.71,6.0621074,2024-12-09T16:00
New York,7.1,44.78,98,2.65,5.927891,2024-12-09T17:00
New York,7.2,44.96,99,1.61,3.6014734000000006,2024-12-09T18:00
New York,6.9,44.42,98,2.21,4.9436374,2024-12-09T19:00
New York,6.8,44.239999999999995,98,1.08,2.4158952000000005,2024-12-09T20:00
New York,7.0,44.6,96,2.3,5.144962,2024-12-09T21:00
New York,6.8,44.239999999999995,97,1.6,3.5791040000000005,2024-12-09T22:00
New York,6.6,43.879999999999995,96,1.25,2.7961750000000003,2024-12-09T23:00
New York,6.6,43.879999999999995,96,1.2,2.6843280000000003,2024-12-10T00:00
New York,7.0,44.6,95,1.39,3.1093466,2024-12-10T01:00
New York,7.1,44.78,95,1.39,3.1093466,2024-12-10T02:00
New York,7.2,44.96,95,0.85,1.901399,2024-12-10T03:00
New York,7.3,45.14,95,0.86,1.9237684000000002,2024-12-10T04:00
New York,7.3,45.14,95,0.67,1.4987498000000001,2024-12-10T05:00
New York,7.2,44.96,95,1.4,3.131716,2024-12-10T06:00
New York,7.1,44.78,96,1.6,3.5791040000000005,2024-12-10T07:00
New York,7.1,44.78,96,2.25,5.0331150000000004,2024-12-10T08:00
New York,6.9,44.42,97,2.66,5.9502604,2024-12-10T09:00
New York,6.7,44.06,95,2.21,4.9436374,2024-12-10T10:00
New York,6.7,44.06,93,2.02,4.5186188000000005,2024-12-10T11:00
New York,6.8,44.239999999999995,93,2.1,4.697574,2024-12-10T12:00
New York,7.0,44.6,93,2.28,5.1002232,2024-12-10T13:00
New York,7.2,44.96,94,2.44,5.4581336,2024-12-10T14:00
New York,7.5,45.5,95,2.6,5.816044000000001,2024-12-10T15:00
New York,7.8,46.04,96,2.45,5.480503000000001,2024-12-10T16:00
New York,8.2,46.76,97,2.11,4.7199434,2024-12-10T17:00
New York,8.5,47.3,98,2.01,4.4962494,2024-12-10T18:00
New York,8.8,47.84,98,2.21,4.9436374,2024-12-10T19:00
New York,9.1,48.379999999999995,98,2.64,5.905521600000001,2024-12-10T20:00
New York,9.4,48.92,98,3.06,6.845036400000001,2024-12-10T21:00
New York,9.8,49.64,98,3.54,7.918767600000001,2024-12-10T22:00
New York,10.1,50.18,97,4.1,9.171454,2024-12-10T23:00
New York,10.4,50.72,97,4.75,10.625465,2024-12-11T00:00
New York,10.6,51.08,97,5.71,12.7729274,2024-12-11T01:00
New York,10.7,51.26,98,6.72,15.0322368,2024-12-11T02:00
New York,10.8,51.44,98,7.28,16.2849232,2024-12-11T03:00
New York,10.7,51.26,98,7.02,15.7033188,2024-12-11T04:00
New York,10.5,50.9,99,6.49,14.517740600000002,2024-12-11T05:00
New York,10.5,50.9,99,5.95,13.309793,2024-12-11T06:00
New York,10.7,51.26,99,5.51,12.3255394,2024-12-11T07:00
New York,11.0,51.8,99,4.94,11.050483600000002,2024-12-11T08:00
New York,11.2,52.16,99,4.5,10.066230000000001,2024-12-11T09:00
New York,11.1,51.98,98,4.1,9.171454,2024-12-11T10:00
New York,10.8,51.44,98,3.7,8.276678,2024-12-11T11:00
New York,10.7,51.26,97,3.4,7.605596,2024-12-11T12:00
New York,11.1,51.98,96,3.31,7.404271400000001,2024-12-11T13:00
New York,11.7,53.06,95,3.34,7.471379600000001,2024-12-11T14:00
New York,12.1,53.78,95,3.26,7.2924244,2024-12-11T15:00
New York,12.0,53.6,96,2.93,6.554234200000001,2024-12-11T16:00
New York,11.7,53.06,99,2.6,5.816044000000001,2024-12-11T17:00
New York,11.6,52.879999999999995,100,2.4,5.3686560000000005,2024-12-11T18:00
New York,12.0,53.6,99,2.64,5.905521600000001,2024-12-11T19:00
New York,12.5,54.5,98,3.78,8.4556332,2024-12-11T20:00
New York,12.8,55.04,97,4.66,10.4241404,2024-12-11T21:00
New York,12.8,55.04,98,4.7,10.513618000000001,2024-12-11T22:00
New York,12.4,54.32,99,4.56,10.2004464,2024-12-11T23:00
Tokyo,9.6,49.28,74,1.26,2.8185444000000004,2024-12-02T00:00
Tokyo,11.4,52.52,67,1.14,2.5501116,2024-12-02T01:00
Tokyo,12.9,55.22,61,0.8,1.7895520000000003,2024-12-02T02:00
Tokyo,14.2,57.56,57,0.63,1.4092722000000002,2024-12-02T03:00
Tokyo,15.0,59.0,55,0.63,1.4092722000000002,2024-12-02T04:00
Tokyo,15.4,59.72,55,1.0,2.23694,2024-12-02T05:00
Tokyo,15.4,59.72,54,0.81,1.8119214000000003,2024-12-02T06:00
Tokyo,14.8,58.64,59,0.57,1.2750558,2024-12-02T07:00
Tokyo,13.1,55.58,74,1.03,2.3040482000000004,2024-12-02T08:00
Tokyo,12.9,55.22,69,0.36,0.8052984,2024-12-02T09:00
Tokyo,12.0,53.6,73,0.82,1.8342908,2024-12-02T10:00
Tokyo,11.5,52.7,75,1.12,2.5053728000000004,2024-12-02T11:00
Tokyo,10.3,50.54,81,1.14,2.5501116,2024-12-02T12:00
Tokyo,9.3,48.74,87,1.08,2.4158952000000005,2024-12-02T13:00
Tokyo,8.6,47.48,90,1.1,2.460634,2024-12-02T14:00
Tokyo,8.2,46.76,90,1.12,2.5053728000000004,2024-12-02T15:00
Tokyo,7.6,45.68,92,1.0,2.23694,2024-12-02T16:00
Tokyo,7.0,44.6,94,0.94,2.1027236,2024-12-02T17:00
Tokyo,6.7,44.06,93,1.0,2.23694,2024-12-02T18:00
Tokyo,6.4,43.519999999999996,93,0.98,2.1922012,2024-12-02T19:00
Tokyo,5.9,42.620000000000005,95,0.67,1.4987498000000001,2024-12-02T20:00
Tokyo,5.7,42.260000000000005,92,0.89,1.9908766000000002,2024-12-02T21:00
Tokyo,5.7,42.260000000000005,92,0.2,0.44738800000000006,2024-12-02T22:00
Tokyo,6.6,43.879999999999995,87,0.32,0.7158208,2024-12-02T23:00
Tokyo,8.9,48.02,78,0.36,0.8052984,2024-12-03T00:00
Tokyo,11.3,52.34,69,0.32,0.7158208,2024-12-03T01:00
Tokyo,13.4,56.120000000000005,64,0.5,1.11847,2024-12-03T02:00
Tokyo,15.4,59.72,57,0.61,1.3645334,2024-12-03T03:00
Tokyo,16.5,61.7,53,1.1,2.460634,2024-12-03T04:00
Tokyo,16.9,62.42,53,1.3,2.9080220000000003,2024-12-03T05:00
Tokyo,16.5,61.7,53,1.0,2.23694,2024-12-03T06:00
Tokyo,15.6,60.08,61,0.61,1.3645334,2024-12-03T07:00
Tokyo,13.8,56.84,73,0.95,2.125093,2024-12-03T08:00
Tokyo,13.1,55.58,71,1.2,2.6843280000000003,2024-12-03T09:00
Tokyo,12.4,54.32,69,1.17,2.6172198,2024-12-03T10:00
Tokyo,11.2,52.16,72,1.02,2.2816788000000003,2024-12-03T11:00
Tokyo,10.3,50.54,77,1.12,2.5053728000000004,2024-12-03T12:00
Tokyo,9.4,48.92,82,1.04,2.3264176,2024-12-03T13:00
Tokyo,8.8,47.84,85,0.92,2.0579848000000003,2024-12-03T14:00
Tokyo,8.5,47.3,86,0.91,2.0356154,2024-12-03T15:00
Tokyo,8.2,46.76,86,0.64,1.4316416,2024-12-03T16:00
Tokyo,7.8,46.04,86,1.0,2.23694,2024-12-03T17:00
Tokyo,7.2,44.96,86,1.03,2.3040482000000004,2024-12-03T18:00
Tokyo,6.9,44.42,88,1.03,2.3040482000000004,2024-12-03T19:00
Tokyo,6.7,44.06,89,0.91,2.0356154,2024-12-03T20:00
Tokyo,6.6,43.879999999999995,87,1.03,2.3040482000000004,2024-12-03T21:00
Tokyo,6.4,43.519999999999996,88,1.03,2.3040482000000004,2024-12-03T22:00
Tokyo,7.7,45.86,82,0.85,1.901399,2024-12-03T23:00
Tokyo,10.6,51.08,72,1.62,3.6238428000000007,2024-12-04T00:00
Tokyo,12.4,54.32,66,1.93,4.3172942,2024-12-04T01:00
Tokyo,14.1,57.379999999999995,60,1.82,4.0712308,2024-12-04T02:00
Tokyo,15.4,59.72,59,1.53,3.4225182000000003,2024-12-04T03:00
Tokyo,16.0,60.8,53,1.9,4.250186,2024-12-04T04:00
Tokyo,16.3,61.34,49,1.7,3.802798,2024-12-04T05:00
Tokyo,15.9,60.62,48,1.41,3.1540854,2024-12-04T06:00
Tokyo,14.9,58.82,48,1.43,3.1988242000000002,2024-12-04T07:00
Tokyo,13.3,55.94,52,1.64,3.6685816,2024-12-04T08:00
Tokyo,12.2,53.96,54,1.86,4.160708400000001,2024-12-04T09:00
Tokyo,11.1,51.98,57,1.97,4.4067718000000005,2024-12-04T10:00
Tokyo,10.2,50.36,59,1.62,3.6238428000000007,2024-12-04T11:00
Tokyo,9.9,49.82,61,1.08,2.4158952000000005,2024-12-04T12:00
Tokyo,9.4,48.92,63,1.02,2.2816788000000003,2024-12-04T13:00
Tokyo,8.9,48.02,64,0.95,2.125093,2024-12-04T14:00
Tokyo,8.7,47.66,67,1.14,2.5501116,2024-12-04T15:00
Tokyo,8.5,47.3,65,1.3,2.9080220000000003,2024-12-04T16:00
Tokyo,8.4,47.120000000000005,63,1.24,2.7738056,2024-12-04T17:00
Tokyo,7.9,46.22,69,1.0,2.23694,2024-12-04T18:00
Tokyo,7.9,46.22,67,1.17,2.6172198,2024-12-04T19:00
Tokyo,7.9,46.22,63,1.26,2.8185444000000004,2024-12-04T20:00
Tokyo,7.3,45.14,67,1.04,2.3264176,2024-12-04T21:00
Tokyo,7.2,44.96,67,1.03,2.3040482000000004,2024-12-04T22:00
Tokyo,7.9,46.22,62,1.08,2.4158952000000005,2024-12-04T23:00
Tokyo,9.1,48.379999999999995,61,0.81,1.8119214000000003,2024-12-05T00:00
Tokyo,11.1,51.98,51,0.92,2.0579848000000003,2024-12-05T01:00
Tokyo,12.3,54.14,48,0.91,2.0356154,2024-12-05T02:00
Tokyo,13.8,56.84,46,0.73,1.6329662,2024-12-05T03:00
Tokyo,14.2,57.56,47,0.32,0.7158208,2024-12-05T04:00
Tokyo,14.5,58.1,47,0.45,1.006623,2024-12-05T05:00
Tokyo,14.5,58.1,49,0.45,1.006623,2024-12-05T06:00
Tokyo,13.9,57.02,54,0.28,0.6263432000000001,2024-12-05T07:00
Tokyo,13.0,55.4,62,0.5,1.11847,2024-12-05T08:00
Tokyo,11.8,53.24,68,1.08,2.4158952000000005,2024-12-05T09:00
Tokyo,11.2,52.16,68,1.14,2.5501116,2024-12-05T10:00
Tokyo,10.9,51.620000000000005,62,1.56,3.4896264000000006,2024-12-05T11:00
Tokyo,10.1,50.18,66,1.49,3.3330406000000004,2024-12-05T12:00
Tokyo,9.1,48.379999999999995,61,1.64,3.6685816,2024-12-05T13:00
Tokyo,8.4,47.120000000000005,63,1.03,2.3040482000000004,2024-12-05T14:00
Tokyo,7.7,45.86,66,0.86,1.9237684000000002,2024-12-05T15:00
Tokyo,6.6,43.879999999999995,78,0.92,2.0579848000000003,2024-12-05T16:00
Tokyo,6.3,43.34,77,1.1,2.460634,2024-12-05T17:00
Tokyo,5.9,42.620000000000005,80,1.12,2.5053728000000004,2024-12-05T18:00
Tokyo,5.4,41.72,82,1.03,2.3040482000000004,2024-12-05T19:00
Tokyo,5.2,41.36,78,1.14,2.5501116,2024-12-05T20:00
Tokyo,5.1,41.18,69,1.12,2.5053728000000004,2024-12-05T21:00
Tokyo,4.9,40.82,68,0.95,2.125093,2024-12-05T22:00
Tokyo,6.8,44.239999999999995,54,1.3,2.9080220000000003,2024-12-05T23:00
Tokyo,9.3,48.74,48,1.55,3.4672570000000005,2024-12-06T00:00
Tokyo,11.3,52.34,47,1.97,4.4067718000000005,2024-12-06T01:00
Tokyo,12.9,55.22,46,1.97,4.4067718000000005,2024-12-06T02:00
Tokyo,14.7,58.459999999999994,42,2.3,5.144962,2024-12-06T03:00
Tokyo,15.5,59.9,40,3.04,6.8002976,2024-12-06T04:00
Tokyo,15.4,59.72,40,2.82,6.3081708,2024-12-06T05:00
Tokyo,14.8,58.64,40,2.24,5.010745600000001,2024-12-06T06:00
Tokyo,13.8,56.84,43,1.41,3.1540854,2024-12-06T07:00
Tokyo,12.2,53.96,55,0.91,2.0356154,2024-12-06T08:00
Tokyo,11.2,52.16,54,0.81,1.8119214000000003,2024-12-06T09:00
Tokyo,10.8,51.44,51,1.49,3.3330406000000004,2024-12-06T10:00
Tokyo,10.1,50.18,48,1.42,3.1764548,2024-12-06T11:00
Tokyo,9.6,49.28,48,1.56,3.4896264000000006,2024-12-06T12:00
Tokyo,9.6,49.28,47,1.42,3.1764548,2024-12-06T13:00
Tokyo,8.7,47.66,53,1.3,2.9080220000000003,2024-12-06T14:00
Tokyo,8.0,46.4,57,1.24,2.7738056,2024-12-06T15:00
Tokyo,7.6,45.68,58,1.39,3.1093466,2024-12-06T16:00
Tokyo,7.3,45.14,58,1.3,2.9080220000000003,2024-12-06T17:00
Tokyo,7.1,44.78,57,1.28,2.8632832,2024-12-06T18:00
Tokyo,6.7,44.06,59,1.0,2.23694,2024-12-06T19:00
Tokyo,6.2,43.16,60,0.98,2.1922012,2024-12-06T20:00
Tokyo,5.9,42.620000000000005,61,1.12,2.5053728000000004,2024-12-06T21:00
Tokyo,5.8,42.44,62,1.17,2.6172198,2024-12-06T22:00
Tokyo,6.8,44.239999999999995,59,0.71,1.5882274,2024-12-06T23:00
Tokyo,8.0,46.4,56,0.71,1.5882274,2024-12-07T00:00
Tokyo,9.4,48.92,52,1.17,2.6172198,2024-12-07T01:00
Tokyo,9.9,49.82,52,1.32,2.9527608000000005,2024-12-07T02:00
Tokyo,10.5,50.9,51,1.2,2.6843280000000003,2024-12-07T03:00
Tokyo,10.9,51.620000000000005,50,1.24,2.7738056,2024-12-07T04:00
Tokyo,11.0,51.8,50,1.36,3.0422384000000005,2024-12-07T05:00
Tokyo,10.8,51.44,51,1.3,2.9080220000000003,2024-12-07T06:00
Tokyo,9.9,49.82,50,1.22,2.7290668,2024-12-07T07:00
Tokyo,9.0,48.2,54,0.81,1.8119214000000003,2024-12-07T08:00
Tokyo,8.2,46.76,58,0.76,1.7000744,2024-12-07T09:00
Tokyo,7.8,46.04,60,0.99,2.2145706,2024-12-07T10:00
Tokyo,7.2,44.96,57,1.2,2.6843280000000003,2024-12-07T11:00
Tokyo,6.6,43.879999999999995,56,1.06,2.3711564000000003,2024-12-07T12:00
Tokyo,6.1,42.980000000000004,58,0.78,1.7448132000000003,2024-12-07T13:00
Tokyo,5.7,42.260000000000005,60,0.72,1.6105968,2024-12-07T14:00
Tokyo,5.4,41.72,61,0.51,1.1408394000000002,2024-12-07T15:00
Tokyo,5.1,41.18,63,0.4,0.8947760000000001,2024-12-07T16:00
Tokyo,4.7,40.46,76,0.2,0.44738800000000006,2024-12-07T17:00
